DisplayId,ModelId,CreatureModelScale
2383,49,1
2384,49,1
2386,50,1
2387,49,1
2388,49,1
2389,49,1
2390,49,1
2391,50,1
2392,49,1
2393,49,1
2394,50,1
2395,49,1
2396,50,1
2397,49,1
2398,50,1
2399,50,1
2400,50,1
2401,50,1
2402,216,1
2403,49,1
2404,216,1
2405,216,1
2407,50,1
2408,216,1
2409,216,1
2410,216,1
2411,59,1
2412,60,1
2413,52,1
2414,218,1
2415,56,1
2416,55,1
2417,53,1
2418,219,0.7
2419,220,0.7
2420,377,0.7
2421,222,1
2422,56,1
2423,62,1.5
2424,63,1
2425,133,1
2426,172,1
2427,55,1
2428,224,1
2429,67,2
2432,25,1
2433,30,1
2434,49,1
2435,49,1
2436,49,1
2437,82,0.85
2438,74,1.05
2439,88,0.95
2440,49,1
2441,74,0.95
2442,88,1
2443,50,1
2444,74,0.95
2445,88,1.05
2446,171,1
2447,49,1
2448,50,1
2449,145,1.25
2450,66,3
2451,141,1
2452,11,1.15
2453,66,1.5
2454,164,1.05
2455,164,0.95
2456,182,1.05
2457,182,0.95
2458,55,1
2459,56,1
2460,50,1
2461,49,1
2462,49,1
2463,49,1
2464,49,1
2465,49,1
2466,49,1
2467,49,1
2468,49,1
2469,49,1
2470,49,1
2471,49,1
2472,49,1
2473,50,1
2474,50,1
2475,50,1
2476,50,1
2477,50,1
2478,50,1
2479,50,1
2480,50,1
2481,50,1
2482,50,1
2483,50,1
2484,55,1
2485,218,0.7
2486,218,0.85
2487,218,0.85
2488,218,1
2489,218,1.2
2490,2195,1
2491,218,1.15
2492,49,1
2493,49,1
2494,50,1
2495,49,1
2496,50,1
2497,50,1
2498,49,1
2499,49,1
2500,50,1
2501,50,1
2502,49,1
2503,50,1
2504,49,1
2505,50,1
2506,49,1
2507,49,1
2508,50,1
2509,50,1
2510,49,1
2511,49,1
2512,50,1
2513,49,1
2514,49,1
2515,50,1
2516,50,1
2517,49,1
2518,50,1
2519,49,1
2520,49,1
2521,50,1
2522,49,1
2523,50,1
2524,49,1
2525,50,1
2526,49,1
2528,74,0.95
2529,56,1
2530,55,1
2531,49,1
2532,51,1
2533,69,1.15
2534,47,1
2535,49,1
2536,30,0.1
2537,30,1
2538,30,0.7
2539,30,0.85
2540,30,0.6
2541,30,0.7
2542,63,1.15
2543,63,0.85
2544,63,0.7
2545,63,0.7
2546,63,1.3
2548,137,0.85
2549,137,1.15
2550,137,1.3
2552,47,1.2
2554,47,1.25
2557,49,1
2558,50,1
2561,49,1
2562,50,1
2563,49,1
2564,50,1
2565,49,1
2567,2,1.15
2568,81,0.85
2569,81,1.15
2570,34,0.9
2571,34,1
2572,55,1
2573,34,1.75
2574,34,1.3
2575,56,1
2576,51,1
2577,52,1
2578,59,1
2579,60,1
2581,182,1
2582,49,1.25
2583,50,1.25
2584,53,1
2585,54,1
2586,57,1
2587,58,1
2588,185,1
2589,186,1
2590,183,1
2591,50,1
2592,36,1.15
2593,49,1
2594,49,1
2595,55,1
2596,55,1
2597,31,1.15
2598,172,1
2599,172,1.15
2600,172,1.15
2601,133,1.3
2602,133,1.15
2603,49,1
2604,49,1
2605,57,1
2606,174,1.5
2607,49,1
2608,50,1
2609,192,1.3
2610,57,1
2611,57,1
2612,57,1
2613,57,1
2614,57,1
2615,57,1
2616,57,1
2617,57,1
2618,57,1
2619,57,1
2620,57,1
2621,57,1
2622,57,1
2623,57,1
2624,57,1
2625,57,1
2626,57,1
2627,57,1
2628,57,1
2629,57,1
2630,57,1
2631,57,1
2632,57,1
2633,57,1
2634,57,1
2635,57,1
2636,57,1
2637,57,1
2638,57,1
2639,57,1
2640,57,1
2641,57,1
2642,57,1
2643,57,1
2644,57,1
2645,57,1
2646,57,1
2647,57,1
2648,57,1
2649,57,1
2650,57,1
2651,57,1
2652,57,1
2653,57,1
2654,57,1
2655,57,1
2656,58,1
2657,58,1
2658,58,1
2659,58,1
2660,58,1
2661,58,1
2662,58,1
2663,58,1
2664,58,1
2665,58,1
2666,58,1
2667,58,1
2668,58,1
2669,58,1
2670,58,1
2671,58,1
2672,58,1
2673,58,1
2674,58,1
2675,51,1
2676,167,1
2677,53,1
2678,54,1
2679,49,1
2680,50,1
2681,128,1
2682,128,1
2683,128,1
2684,57,1
2685,57,1
2686,55,1
2687,78,1.5
2688,49,1
2689,57,1
2690,84,1
2691,84,1
2692,84,1
2693,84,1
2694,84,1
2695,84,1
2696,84,1
2697,84,1
2698,84,1
2699,75,1
2700,75,1
2702,75,1
2703,75,1
2704,59,1
2705,75,0.85
2706,75,0.7
2707,75,1.15
2708,75,1.3
2709,192,0.85
2710,192,0.85
2711,192,1
2712,192,1.15
2713,192,1
2714,192,1.15
2715,192,1.3
2716,192,0.85
2717,203,1
2718,203,1
2719,203,1
2720,203,0.9
2721,77,1
2722,77,1
2723,77,1
2725,25,1
2726,192,0.85
2727,68,1.1
2728,62,1
2729,218,1
2730,218,1
2731,218,0.85
2732,218,1
2733,49,1
2734,186,1
2735,185,1
2736,1371,1
2737,37,1
2738,59,1
2739,59,1
2740,51,1
2741,38,1.15
2742,191,1.15
2743,1,1
2764,191,1.3
2765,218,1.15
2766,218,1.3
2767,27,1.75
2768,27,1.75
2784,1371,1
2785,1371,1
2786,1371,1
2787,1371,1
2788,56,1
2789,57,1
2790,53,1
2810,57,1
2811,58,1
2830,215,0.75
2831,59,1
2832,2,1.75
2833,217,1
2834,37,1
2835,172,0.85
2836,133,1
2837,62,2
2838,161,2
2850,137,1.3
2851,230,1
2852,57,1
2853,57,1
2854,57,1
2855,57,1
2856,57,1
2857,57,1
2858,58,1
2859,57,1
2860,57,1
2861,58,1
2862,57,1
2863,58,1
2864,218,0.85
2865,56,1
2866,56,1
2867,56,1
2869,50,1
2870,51,1
2871,53,1
2872,182,1
2873,57,1
2874,58,1
2875,78,1
2876,58,1
2877,57,1
2878,78,1.3
2879,78,2
2880,78,1.75
2882,53,1
2883,186,1
2884,183,1
2885,52,1
2886,52,1
2887,49,1
2888,185,1
2889,54,1
2890,51,1
2891,182,1
2892,59,1
2893,54,1
2894,53,1
2895,59,1
2896,50,1
2897,182,1
2898,185,1
2899,49,1
2900,51,1
2901,60,1
2902,173,1.5
2903,49,1
2910,49,1
2930,203,0.25
2950,182,1
2951,59,1
2952,49,1
2953,49,1
2954,170,1
2955,170,1
2956,170,1
2957,170,1
2958,170,1
2959,50,1
2960,49,1
2961,49,1
2962,49,1
2963,49,1
2964,49,1
2965,49,1
2966,56,1
2967,49,1
2968,49,1
2969,49,1
2970,50,1.2
2971,51,1
2972,51,1
2973,50,1
2974,49,1
2975,172,0.4
2976,49,1
2977,49,1
2978,49,1
2979,50,1
2980,50,1
2981,49,1
2982,49,1
2983,50,1
2984,50,1
2985,49,1
2986,49,1
2987,49,1
2988,49,1
2989,49,1
2990,49,1
2991,49,1
2992,49,1
2993,50,1
2994,49,1
2995,170,3
2996,137,0.55
2997,51,1
2998,57,1
2999,54,1
3000,60,1
3001,56,1
3002,59,1
3003,50,1
3004,250,1
3005,191,0.4
3006,75,0.55
3007,53,1
3010,49,1
3011,49,1
3012,12,0.85
3013,12,0.9
3014,49,1
3015,49,1
3016,49,1
3017,49,1
3018,2,1.5
3019,270,1
3020,271,1
3021,12,1
3022,12,1.15
3023,11,1
3024,8,1
3026,66,1.5
3027,66,1
3028,8,1.2
3029,82,1.3
3030,82,1
3031,82,1.15
3032,2,1.15
3033,2,0.7
3034,2,1
3035,66,1.15
3036,53,1
3037,53,1
3038,53,1
3039,54,1
3040,182,1
3041,54,1
3042,53,1
3043,53,1
3044,53,1
3045,53,1
3046,53,1
3047,53,1
3048,54,1
3049,54,1
3050,54,1
3051,54,1
3052,182,1
3053,53,1
3054,53,1
3055,182,1
3056,54,1
3057,54,1
3058,54,1
3059,54,1
3060,54,1
3061,54,1
3062,54,1
3063,54,1
3064,54,1
3065,54,1
3066,54,1
3067,54,1
3068,54,1
3069,54,1
3070,54,1
3071,54,1
3072,53,1
3073,53,1
3074,53,1.1
3075,53,1
3076,53,1
3077,53,1
3078,53,1
3079,53,1
3080,53,1
3081,53,1
3082,53,1
3083,53,1
3084,53,1
3085,53,1
3086,53,1
3087,53,1
3088,53,1
3089,53,1
3090,53,1
3091,53,1
3092,53,1
3093,53,1
3094,53,1
3095,53,1
3096,53,1
3097,53,1
3098,53,1
3099,53,1
3100,53,1
3101,53,1
3102,53,1
3103,53,1
3104,182,1
3105,182,1
3106,183,1
3107,182,1
3108,183,1
3109,182,1
3110,182,1
3111,182,1
3112,182,1
3113,182,1
3114,182,1
3115,182,1
3116,182,1
3117,182,1
3118,182,1
3119,183,1
3120,183,1
3121,183,1
3122,49,1
3123,171,0.7
3124,183,1
3125,183,1
3126,170,0.6
3127,290,1
3128,52,1
3129,59,1
3130,58,1
3131,55,1
3132,53,1
3133,50,1
3134,49,1
3135,50,1
3136,49,1
3137,49,1
3138,49,1
3139,49,1
3140,50,1
3141,50,1
3142,49,1
3143,50,1
3144,49,1
3145,50,1
3146,290,0.5
3166,205,1
3167,49,1
3186,136,1
3187,136,1.15
3188,136,1.3
3189,32,0.85
3190,33,1.15
3192,32,1.5
3193,32,1.44
3194,92,1.15
3195,91,1.15
3196,123,1.15
3197,122,1
3198,122,1.15
3199,123,1
3200,83,1.75
3201,83,1.3
3202,43,1.15
3203,43,1.3
3204,75,1.15
3205,75,1.3
3206,146,1
3207,146,1.15
3208,146,1.3
3209,146,1.5
3210,90,1
3211,90,1.15
3212,90,1.3
3213,172,0.9
3214,172,1
3215,172,1.15
3216,205,1.15
3217,35,1.15
3218,12,1.15
3219,35,0.9
3220,146,1.15
3222,49,1.2
3223,49,1
3224,49,1
3225,49,1
3226,49,1
3227,50,1
3228,49,1
3229,49,1
3230,50,1
3231,49,1
3232,53,0.5
3233,178,1.5
3234,50,1
3235,69,1.5
3236,49,1
3237,49,1
3238,53,1
3246,49,1
3247,218,1
3248,61,1
3249,49,1
3250,33,1
3251,49,1
3252,49,1
3253,49,1
3254,49,1
3255,69,0.6
3256,49,1
3257,50,1
3258,49,1
3259,49,1
3260,50,1
3261,49,1
3262,49,1
3263,49,1
3264,49,1
3265,53,1
3266,49,1
3267,49,1
3268,50,1
3269,50,1
3270,50,1
3271,49,1
3272,49,1
3273,49,1
3274,49,1
3275,49,1
3276,49,1
3277,49,1
3278,49,1
3279,49,1
3280,49,1
3281,49,1
3282,49,1
3283,49,1
3284,49,1
3285,49,1
3286,49,1
3287,50,1
3288,50,1
3289,50,1
3290,50,1
3291,50,1
3292,50,1
3293,310,1
3295,56,1
3296,56,1
3297,56,1
3298,55,1
3299,55,1
3300,55,1
3301,55,1
3302,55,1
3303,55,1
3304,53,1
3305,53,1
3306,53,1
3307,53,1
3308,53,1
3309,53,1
3310,53,1
3311,54,1
3312,54,1
3313,54,1
3314,182,1
3315,182,1
3316,182,1
3317,49,1
3318,50,1
3319,50,1
3320,50,1
3321,50,1
3322,49,1
3323,50,1
3324,49,1
3325,49,1
3326,49,1
3327,49,1
3328,49,1
3329,50,1
3330,50,1
3331,49,1
3332,49,1
3333,49,1
3334,49,1
3335,50,1
3336,49,1
3337,49,1
3338,49,1
3339,49,1
3340,49,1
3341,49,1
3342,49,1
3343,49,1
3344,50,1
3345,50,1
3346,49,1
3347,50,1
3348,49,1
3349,49,1
3350,50,1
3351,49,1
3352,49,1
3353,53,1
3354,49,1
3355,53,1
3356,50,1
3357,49,1
3358,49,1
3359,49,1
3360,49,1
3361,49,1
3362,49,1
3363,50,1
3364,50,1
3365,50,1
3366,50,1
3367,50,1
3368,50,1
3369,50,1
3370,49,1
3371,58,1
3372,49,1
3373,49,1
3374,49,1
3375,50,1
3376,49,1
3377,50,1
3378,50,1
3379,50,1
3380,49,1
3381,49,1
3382,49,1
3383,49,1
3384,49,1
3386,2,1.3
3387,49,1
3388,53,1
3389,53,1
3390,53,1
3391,53,1
3392,53,1
3393,53,1
3394,53,1
3395,53,1
3396,53,1
3397,53,1
3398,53,1
3399,53,1
3400,53,1
3401,53,1
3403,53,1
3405,54,1
3406,53,1
3407,53,1
3408,53,1
3409,53,1
3410,53,1
3411,53,1
3412,53,1
3413,53,1
3414,53,1
3415,53,1
3416,53,1
3417,53,1
3418,53,1
3419,53,1
3420,53,1
3421,53,1
3422,53,1
3423,53,1
3424,53,1
3425,53,1
3426,53,1
3427,53,1
3428,53,1
3429,53,1
3430,53,1
3431,53,1
3432,53,1
3433,53,1
3434,53,1.1
3435,53,1
3436,53,1
3437,53,1
3438,53,1
3439,53,1
3440,182,1
3441,182,1
3442,59,1
3443,51,1
3444,55,1
3445,56,1
3446,49,1
3447,49,1
3448,50,1
3449,49,1
3450,50,1
3451,53,1
3452,53,1
3453,49,1
3454,49,1
3455,50,1
3456,53,1
3457,182,1
3458,53,1
3459,49,1
3460,53,1
3461,49,1
3462,49,1
3463,50,1
3464,49,1
3465,49,1
3466,50,1
3467,49,1
3468,49,1
3469,182,1
3470,49,1
3471,53,1
3472,49,1
3473,53,1
3474,53,1
3475,53,1
3476,53,1
3477,53,1
3478,53,1
3479,53,1
3480,53,1
3481,53,1
3482,182,1
3483,49,1
3484,49,1
3485,50,1
3486,50,1
3487,53,1
3488,53,1
3489,54,1
3490,53,1
3491,53,1
3492,49,1
3493,49,1
3494,57,1
3505,57,1
3506,49,1
3507,70,1
3508,51,1
3509,49,1
3510,49,1
3511,51,1
3512,57,1
3513,53,1
3514,57,1
3515,58,1
3516,57,1
3517,58,1
3518,57,1
3519,51,1
3520,58,1
3521,57,1
3522,57,1
3523,57,1
3524,53,1
3525,53,1
3526,53,1
3527,53,1
3528,58,1
3529,58,1
3530,57,1
3531,49,1
3532,49,1
3533,57,1
3534,49,1
3535,49,1
3536,57,1
3537,57,1
3538,49,1
3539,49,1
3540,58,1
3541,57,1
3542,57,1
3543,58,1
3544,58,1
3545,57,1
3546,51,1
3547,58,1
3548,57,1
3549,58,1
3550,59,1
3551,49,1
3552,49,1
3553,49,1
3554,49,1
3555,49,1
3556,59,1
3557,49,1
3558,53,1
3559,49,1
3560,50,1
3561,182,1
3562,183,1
3563,49,1
3564,52,1
3565,49,1
3566,49,1
3567,50,1
3568,182,1
3569,183,1
3570,49,1
3571,53,1
3572,53,1
3573,53,1
3574,49,1
3575,49,1
3576,49,1
3577,49,1
3578,49,1
3579,58,1
3580,58,1
3581,49,1
3582,50,1
3583,182,1
3584,183,1
3585,49,1
3586,50,1
3587,182,1
3588,183,1
3589,49,1
3590,50,1
3591,50,1
3592,49,1
3593,50,1
3594,53,1
3595,53,1
3596,53,1
3597,53,1.2
3598,53,1
3599,53,1
3600,53,1
3601,49,1
3602,50,1
3603,49,1
3604,51,1
3605,51,1
3606,51,1
3607,182,1
3608,185,1
3609,51,1
3610,49,1
3611,50,1
3612,49,1
3613,49,1
3614,49,1
3615,31,1.2
3616,49,1
3617,31,1.3
3618,50,1
3619,31,1
3620,49,1
3621,49,1
3622,50,1
3623,49,1
3624,50,1
3625,49,1
3626,49,1
3627,49,1
3628,49,1
3629,49,1
3630,50,1
3631,49,1
3632,49,1
3633,49,1
3634,50,1
3635,49,1
3636,49,1
3637,49,1
3638,49,1
3639,45,0.5
3640,79,0.8
3641,50,1
3642,49,1
3643,50,1
3644,49,1
3645,49,1
3646,50,1
3647,50,1
3648,49,1
3649,49,1
3650,58,1
3651,58,1
3652,57,1
3653,57,1
3654,58,1
3655,57,1
3656,57,1
3657,58,1
3658,50,1
3659,58,1
3660,49,1
3661,57,1
3662,57,1
3663,58,1
3664,49,1
3665,49,1
3666,49,1
3667,49,1
3668,167,0.85
3669,45,0.5
3670,45,0.5
3671,57,1
3672,57,1
3673,51,1
3674,57,1
3675,57,1
3676,57,1
3677,58,1
3678,57,1
3679,57,1
3680,57,1
3681,57,1
3682,57,1
3683,49,1
3684,51,1
3685,51,1
3686,51,1
3687,51,1
3688,49,1
3689,50,1
3690,49,1
3691,49,1
3692,49,1
3693,49,1
3694,50,1
3695,49,1
3696,50,1
3697,49,1
3698,49,1
3699,49,1
3701,49,1
3702,49,1
3703,49,1
3704,49,1
3705,49,1
3706,49,1
3707,50,1
3708,50,1
3709,49,1
3710,50,1
3711,49,1
3712,49,1
3713,50,1
3714,49,1
3715,50,1
3716,49,1
3717,50,1
3718,50,1
3719,49,1
3720,49,0.9
3721,49,1
3722,50,1
3723,49,1
3724,50,1
3725,49,1
3726,50,1
3727,49,1
3728,50,1
3729,49,1
3730,50,1
3731,84,0.5
3732,49,1
3733,182,1
3734,49,1
3735,50,1
3736,51,1
3737,51,1
3738,51,1
3739,51,1
3740,51,1
3741,51,1
3742,51,1
3743,51,1
3744,51,1
3745,51,1
3746,51,1
3747,51,1
3748,51,1
3749,51,1
3750,52,1
3751,51,1
3752,51,1
3753,51,1
3754,51,1
3755,51,1
3756,53,1
3757,53,1
3758,51,1
3759,51,1
3760,51,1
3761,53,1
3762,54,1
3763,53,1
3764,54,1
3765,53,1
3766,54,1
3767,49,1
3768,50,1
3769,53,1.1
3770,60,1
3771,59,1
3772,60,1
3773,59,1
3774,59,1
3775,59,1
3776,59,1
3777,59,1
3778,59,1
3779,60,1
3780,60,1
3781,60,1
3782,59,1
3783,59,1
3784,60,1
3785,53,1
3786,54,1
3787,53,1
3788,54,1
3789,55,1
3790,55,1
3791,56,1
3792,59,1
3793,59,1
3794,59,1
3795,59,1
3796,59,1
3797,60,1
3798,60,1
3799,59,1
3800,59,1
3801,59,1
3802,59,1
3803,59,1
3804,59,1
3806,60,1
3807,60,1
3808,59,1
3809,59,1
3810,59,1
3811,59,1
3812,59,1
3813,59,1
3814,59,1
3815,59,1
3816,59,1
3817,59,1
3818,59,1
3819,59,1
3820,60,1
3821,59,1
3822,59,1
3823,59,1
3824,59,1
3826,59,1
3827,49,1
3828,50,1
3829,49,1
3830,50,1
3832,57,1
3833,49,1
3834,50,1
3835,49,1
3836,50,1
3837,53,1
3838,54,1
3839,53,1
3840,54,1
3841,60,1
3842,57,1
3843,59,1
3844,59,1
3845,59,1
3846,51,1
3847,51,1
3848,60,1
3849,51,1
3850,52,1
3851,51,1
3852,51,1
3853,57,1
3854,57,1
3855,51,1
3856,51,1
3857,51,1
3858,51,1
3859,57,1
3860,58,1
3861,58,1
3862,57,1
3863,57,1
3864,57,1
3865,51,1
3866,51,1
3867,60,1
3868,51,1
3869,51,1
3870,53,1
3871,54,1
3872,59,1
3873,51,1
3874,53,1
3875,60,1
3876,57,1
3877,51,1
3878,51,1
3879,57,1
3880,57,1
3881,59,1
3882,57,1
3883,58,1
3884,51,1
3885,182,1
3886,140,1
3887,51,1
3888,51,1
3889,59,1
3890,51,1
3892,52,1
3893,60,1
3894,55,1
3895,59,1
3896,60,1
3897,52,1
3898,59,1
3899,57,1
3900,172,1
3901,50,1
3902,53,1
3903,53,1
3904,50,1
3905,49,1
3906,53,1
3907,59,1
3908,53,1
3909,53,1
3910,49,1
3911,53,1
3912,53,1
3913,49,1
3914,59,1
3915,50,1
3916,5,1
3917,53,1
3918,50,1
3919,49,1
3920,49,1
3921,53,1
3922,49,1
3923,53,1
3924,49,1
3925,53,1
3926,49,1
3927,53,1
3928,49,1
3929,49,1
3930,49,1
3931,50,1
3932,50,1
3933,53,1
3934,53,1
3935,50,1
3936,53,1
3937,49,1
3938,50,1
3939,49,1
3940,31,1.15
3941,49,1
3942,9,1
3943,50,1
3944,58,1
3945,58,1
3946,49,1
3947,49,1
3948,57,1
3949,50,1
3950,51,1
3951,51,1
3952,51,1
3953,52,1
3954,53,1
3956,411,0.45
3957,51,1
3958,49,1
3959,49,1
3960,49,1
3961,50,1
3962,53,1
3963,53,1
3964,53,1
3965,49,1
3966,50,1
3967,49,1
3968,51,1
3969,53,1
3970,53,1
3971,49,1
3972,52,1
3973,49,1
3974,49,1
3975,49,1
3976,49,1
3977,50,1
3978,50,1
3979,50,1
3980,50,1
3981,49,1
3982,49,1
3983,50,1
3984,49,1
3985,49,1
3986,185,1
3987,49,1
3988,50,1
3989,49,1
3990,186,1
3991,185,1
3992,186,1
3993,185,1
3994,186,1
3995,185,1
3996,186,1
3997,185,1
3998,186,1
3999,186,1
4000,185,1
4001,185,1
4002,186,1
4003,185,1
4004,58,1
4005,57,1
4006,57,1
4007,57,1
4008,57,1
4009,58,1
4010,58,1
4011,57,1
4012,58,1
4013,185,1
4014,49,1
4015,50,1
4016,49,1
4017,50,1
4018,49,1
4019,50,1
4020,57,1
4021,49,1
4022,49,1
4023,50,1
4024,49,1
4025,50,1
4026,50,1
4027,50,1
4028,49,1
4029,49,1
4030,51,1
4031,52,1
4032,51,1
4033,185,1
4034,51,1
4035,52,1
4036,332,1
4037,57,1
4038,58,1
4039,57,1
4040,57,1
4041,58,1
4042,53,1
4043,49,1
4044,49,1
4045,51,1
4046,52,1
4047,185,1
4048,51,1
4049,182,1
4050,57,1
4051,182,1
4052,58,1
4053,58,1
4054,50,1
4055,57,1
4056,58,1
4057,58,1
4058,58,1
4059,58,1
4060,58,1
4061,57,1
4062,57,1
4063,57,1
4064,57,1
4065,75,1.5
4066,185,1
4067,167,1.2
4068,185,1
4069,58,1
4070,185,1
4071,185,1
4072,185,1
4073,185,1
4074,185,1
4075,185,1
4076,185,1
4077,186,1
4078,185,1
4079,185,1
4080,186,1
4081,185,1
4082,185,1
4083,185,1
4084,186,1
4085,186,1
4086,185,1
4087,186,1
4088,31,4
4089,186,1
4090,137,1
4091,75,0.55
4092,185,1
4093,185,1
4094,185,1
4095,185,1
4096,185,1
4097,185,1
4098,185,1
4099,185,1
4100,185,1
4101,49,1
4102,185,1
4103,53,1
4104,185,1
4105,185,1
4106,56,1
4107,57,1
4108,58,1
4109,58,1
4110,57,1
4111,57,1
4112,54,1
4113,54,1
4114,54,1
4115,54,1
4116,53,1
4117,53,1
4118,53,1
4119,53,1
4120,57,1
4121,57,1
4122,58,1
4123,58,1
4124,43,1
4125,49,1
4126,56,1
4127,57,1
4128,58,1
4129,58,1
4130,57,1
4131,58,1
4132,57,1
4133,58,1
4134,57,1
4135,58,1
4136,57,1
4137,49,1
4138,50,1
4139,49,1
4140,50,1
4141,49,1
4143,49,1
4144,50,1
4145,49,1
4146,50,1
4147,50,1
4148,51,1
4149,58,1
4150,57,1
4151,58,1
4152,57,1
4153,58,1
4154,57,1
4155,57,1
4156,57,1
4157,57,1
4158,58,1
4159,55,1
4160,55,1
4161,55,1
4162,37,1
4163,55,1
4164,55,1
4165,55,1
4166,55,1
4167,170,3
4168,56,0.75
4169,55,1
4170,55,1
4171,57,1
4172,55,1
4173,55,1
4175,58,1
4176,58,1
4177,58,1
4178,57,1
4179,58,1
4180,55,1
4181,56,1
4182,56,1
4183,55,1
4185,411,0.1
4186,51,1
4187,52,1
4188,51,1
4189,52,1
4190,51,1
4191,52,1
4192,51,1
4193,52,1
4194,51,1
4195,52,1
4196,52,1
4197,51,1
4198,52,1
4199,51,1
4200,24,1.6
4201,55,1
4202,51,1
4203,191,1
4204,51,1
4205,51,1
4206,51,1
4207,51,1
4208,51,1
4209,51,1
4210,56,1
4211,55,1
4212,55,1.1
4213,55,1.2
4214,55,1.2
4215,55,1.2
4216,55,1
4217,50,1
4218,53,1
4219,50,1
4220,49,1
4221,50,1
4222,53,1
4223,186,1
4224,53,1
4225,53,1
4226,49,1
4227,51,1
4228,185,1
4229,53,1
4230,50,1
4231,186,1
4232,55,1
4233,56,1
4234,56,1
4235,56,1
4236,56,1
4237,55,1
4238,51,1
4239,185,1
4240,56,1
4241,186,1
4242,185,1
4243,55,1
4244,315,1
4246,55,1
4247,56,1
4248,55,1
4249,55,1
4250,56,1
4251,56,1
4252,55,1
4253,55,1
4254,56,1
4255,185,1
4256,2,4.5
4259,51,1
4260,52,1
4261,51,1
4262,59,1
4263,60,1
4264,52,1
4265,59,1
4266,81,0.7
4267,81,0.85
4268,170,0.75
4269,351,1.6
4270,198,1.15
4271,55,1
4272,49,1
4273,50,1
4274,50,1
4275,49,1
4276,49,1
4277,50,1
4278,50,1
4279,49,1
4280,50,1
4281,49,1
4282,50,1
4283,49,1
4284,50,1
4285,182,1
4286,182,1
4287,182,1
4288,59,1
4289,59,1
4290,56,1
4291,55,1
4292,51,1
4293,51,1
4294,51,1
4295,51,1
4296,51,1
4297,51,1
4298,59,1
4299,59,1
4300,59,1
4301,59,1
4302,56,1
4303,55,1
4304,55,1
4305,352,1
4306,59,1
4307,59,1.2
4308,59,1
4309,49,1
4310,49,1
4311,51,1
4312,352,0.75
4313,56,1
4314,54,1
4315,53,1
4316,182,1
4317,352,0.5
4318,59,1
4319,49,1
4320,49,1
4321,49,1
4322,50,1
4323,50,1
4324,49,1
4325,49,1
4326,49,1
4327,49,1
4328,49,1
4329,49,1
4330,50,1
4331,49,1
4332,49,1
4333,49,1
4334,50,1
4335,49,1
4336,49,1
4337,50,1
4338,49,1
4339,49,1
4340,50,1
4341,57,1
4342,57,1
4343,170,0.6
4345,56,1
4346,56,1
4347,49,1
4348,56,1
4349,50,1
4350,52,1
4351,52,1
4352,52,1
4353,51,1
4354,51,1
4355,52,1
4356,52,1
4357,186,1
4358,186,1
4359,185,1
4360,185,1
4361,185,1
4362,186,1
4363,185,1
4364,51,1
4365,51,1
4366,51,1
4367,51,1
4368,51,1
4369,52,1
4370,185,1
4371,51,1
4372,51,1
4373,51,1
4374,51,1
4375,60,1
4376,51,1
4377,52,1
4378,58,1
4379,58,1
4380,51,1
4381,57,1
4382,51,1
4383,60,1
4384,51,1
4385,52,1
4386,51,1
4387,51,1
4388,51,1
4389,51,1
4390,51,1
4391,51,1
4392,49,1
4393,50,1
4394,50,1
4395,49,1
4396,49,1
4397,49,1
4398,49,1
4399,56,1
4400,55,1
4401,55,1
4402,56,1
4403,56,1
4404,55,1
4405,55,1
4406,56,1
4407,55,1
4408,55,1
4409,56,1
4410,56,1
4411,50,1
4412,50,1
4413,55,1
4414,55,1
4415,55,1
4416,49,1
4417,49,1
4418,49,1
4419,50,1
4420,49,1
4421,50,1
4422,49,1
4423,49,1
4424,210,1.15
4426,68,2.5
4427,68,1.3
4428,51,1
4429,127,1
4430,49,1
4431,49,1
4432,53,1
4433,50,1
4434,212,1.2
4435,352,1.5
4436,49,1
4437,49,1
4438,49,1
4439,49,1
4440,170,0.6
4441,3,1.2
4442,34,1
4443,49,1
4444,49,1
4445,84,0.75
4446,49,1
4447,28,0.6
4448,28,0.8
4449,371,0.5
4450,49,1
4451,49,1
4452,145,1.6
4453,145,1.15
4454,49,1
4455,49,1
4456,30,0.85
4457,63,1
4458,63,1.3
4459,49,1
4460,49,1
4461,49,1
4462,50,1
4463,51,1
4464,51,1
4465,6,1
4466,134,5
4467,134,4.5
4468,134,4
4469,49,1
4470,49,1
4471,55,1
4472,82,1
4473,198,0.85
4474,182,1
4475,185,1
4476,53,1
4477,51,1
4478,49,1
4479,49,1
4480,352,0.85
4481,52,1
4482,49,1
4483,55,1
4484,55,1
4485,55,1
4486,1,0.85
4487,56,1
4488,50,1
4489,49,1
4490,50,1
4491,49,1
4492,51,1
4493,182,1
4494,315,1
4495,51,1
4496,52,1
4497,51,1
4498,52,1
4499,51,1
4500,52,1
4501,51,1
4502,52,1
4503,51,1
4504,52,1
4506,51,1
4508,51,1
4510,60,1.2
4511,59,1
4512,59,1
4513,60,1
4514,51,1
4515,51,1.1
4516,59,1
4517,59,1
4518,59,1
4519,59,1.2
4520,59,1
4521,51,1
4522,186,1
4523,186,1
4524,186,1
4525,51,1
4526,186,1
4527,51,1.2
4528,58,1
4529,60,1
4530,49,1
4531,49,1
4532,185,1
4533,60,1
4534,185,1
4535,81,0.85
4536,52,1
4537,185,1
4538,60,1
4539,51,1
4540,185,1
4541,60,1
4542,59,1
4543,51,1
4544,51,1
4545,51,1
4546,52,1
