"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"3185","I am unable to process your chronological reference in comparison to the recording of this data, my apologies.$B$BThough the dwarf maintains most of the Earthen's mental attunement to Azeroth's stone composition, the reversion back into living biomass remains the main degeneration of the matrix.  Dwarves eat and procreate through means typical to other standard biomasses.$B$BThe Creators view the dwarf as an acceptable variant, worthy of genesis in its own right.","","0","0","0","0","0","0","0"
"3186","The Creators are... the Creators.$B$BThey are the beings that seeded and shaped this world by their own design.  They are the reason for this world's existence, as well as many other worlds.  They are the wellspring from which Azeroth flows.","","0","0","0","0","0","0","0"
"3187","The Creators are cognizant of the magnitude of the information housed in this repository.  Subsequently, a portable copy of the data stored here will be made available to you once you are attuned with the Discs of Norgannon.$B$BPlease consider your cursory requirements for the assimilation of this knowledge to be complete.  At your leisure, access the Discs of Norgannon to begin synthesis of your discs.","","0","0","0","0","0","0","0"
"3265","So ye want to be a Blacksmith eh? Grab an apron and a hammer $g lad : lass;, let's see what ye've got.","","7","0","0","0","0","0","0"
"3268","I've not seen finer armor made in many years $n. Not since I trained under Grumnus Steelshaper in the Great Forge. I bet he could teach ye things about makin armor that would spark yer interest.","","7","0","0","0","0","0","0"
"3270","If ye want to find Grumnus, the first thing ye should do is head to Ironforge. Go to the very center of the city and look for the Great Forge, ye should find him there.","","7","0","0","0","0","0","0"
"3272","That's some impressive skill ye have there $n. The blades and hammers ye make surpass even my own, hard as that is to admit. Only person I ever met with skill even greater is Borgus Steelhand, I bet he could teach ye a thing or three.","","7","0","0","0","0","0","0"
"3273","Want to train with Borgus? Aye, I can tell ye where to find him. Head through the Square northwest of me forge, then take the western road. Ye'll find him in the second building on yer right.","","7","0","0","0","0","0","0"
"3274","Ye have some skill at weapon crafting $g lad : lass;,very impressive indeed. Now grab a hammer and let's see if ye can forge a real weapon.","","7","0","0","0","0","0","0"
"3275","The Shattered Hand's influence dominates these lands. We are the veil which covers Kalimdor: The protectorates, the police, the judges, the jury, and ultimately, the executioners. We see all, we know all.$B$BYou have grown much in the time which you have spent in service of the Hand, $n. The time has come to send you into the field.$B$BAre you prepared to undertake your next mission?~","","0","0","0","0","0","0","0"
"3277","What are ye daft? That's not a weapon, that's a dinner knife. I don't train amateurs.","","7","0","0","0","0","0","0"
"3282","Welcome to the Great Forge $g lad : lass;. It may be cold outside but we keep it nice and hot down 'ere. Grab a hammer, strike that anvil and show me ye've got what it takes to be a Blacksmith of the Great Forge!","","7","0","0","0","0","0","0"
"3283","Nice form $n, I bet a full mug at Bruuk's Corner that the function is just as solid. Ye know, ye might want to talk to Myolor Sunderfury. He'll set ya straight.","","7","0","0","0","0","0","0"
"3284","Course I can show ye where Myolor is. Right over there near the anvil of the Great Forge, that's where he does his work. Listen to his words well $g lad:lass;, Myolor is as skilled as they come.","","7","0","0","0","0","0","0"
"3285","Ye have my approval $n, ye can forge blades better than any I've trained in years. If ye want to make a real weapon though, ye need to talk with Myolor Sunderfury. That Dwarf will set ya on the right path.","","7","0","0","0","0","0","0"
"3286","So, off to see Myolor, eh? He's right o'er there... behind ye! Er, maybe in front of ye! Near the Great Anvil!","","7","0","0","0","0","0","0"
"3288","Something plagues this tower. I've fallen ill and the other Venture Co. employees that work near or in the tower have also become sick.$B$BJust last week, two of our patrollers died, only to instantly come back to life as mindless drones!$B$BThe lifeforce is draining from my body. I can feel myself losing control. Urges taking over... Bad urges... *Fizzule slaps himself in the face* Not yet... Listen... Mine is a position of power. This position privies me to some sensitive information. ","","0","0","0","0","0","0","0"
"3290","Ye bothered me for that? Ye'd be better off strapping a dead rabbit to yer back and running through a Troll's den than wearing that piece of garbage.","","7","0","0","0","0","0","0"
"3291","$n, was it? That is a mighty fine piece of work ye have there. I'll take ye on, train ye how to make armor fit fer King Magni himself.","","7","0","0","0","0","0","0"
"3294","About five months ago, the Venture Co.'s Stranglethorn division got their hands on a special poison from a shady merchant in Booty Bay named Crank Fizzlebub. Fizzlebub had apparently stolen the poison from Zanzil!$B$BYes, Zanzil the Outcast - the troll that was exiled from his own tribe due to the nature of his 'experiments' in necromancy.$B$BNaturally, once they had the poison, they proceeded to test it on each other. The results were disastrous.","","0","1","1","1","0","0","0"
"3301","Grand Foreman Puzik Gallywix finally intervened, taking the surplus of poisons to his tower, here at the Sludge Fen, in order to study and research the unstable nature of the toxins. A decision was finally reached to share the secret of the poison with the Defias Brotherhood in exchange for a very large supply of a stable, usable poison.$B$BKlaven Mortwake of the Defias Brotherhood was tasked with the job of altering the chemical properties of Zanzil's mixture.","","0","1","1","0","0","0","0"
"3302","Fast forward to the present: The resultant formula works, allowing for the creation of a more controlled drone, however, the drawback is that the inactive compound is extremely volatile.$B$BGallywix, everyone in this tower and everyone outside are infected with the poison. It's affecting our minds and our bodies. Our internal organs have become soft and extremely fragile. This is your chance, $n. I don't have the strength to carry on and I sense that soon I will become one of 'them.'","","0","16","13","0","0","0","0"
"3305","The tower's defenses are at their weakest right now. The patrollers, sentries, lookouts, and even Gallywix himself are all infected and highly vulnerable to your special abilities and attacks.$B$BI want to see you enter that tower and when you exit, I want to see you covered in the blood of your enemies, the head of Grand Foreman Puzik Gallywix in your hands, and the last of that poison in your pack. Take what you recover to Shenthul. He'll know what to do... I hope.~","","0","0","0","0","0","0","0"
"3336","I hope that your interruption is for a good cause, I was in the middle of some important work.","I hope that your interruption is for a good cause, I was in the middle of some important work.","7","0","0","0","0","0","0"
"3337","Another Herbalist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques.","Another Herbalist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques.","7","0","0","0","0","0","0"
"3339","Ah, a fellow Fisherman. Are you perhaps in need of a little training? Maybe I can show you a thing or two?","Ah, a fellow Fisherman. Are you perhaps in need of a little training? Maybe I can show you a thing or two?","7","0","0","0","0","0","0"
"3340","Welcome to Stormwind. Took a long time to rebuild her but it was well worth it. So are you visiting, or are you here on business?","Welcome to Stormwind. Took a long time to rebuild her but it was well worth it. So are you visiting, or are you here on business?","7","0","0","0","0","0","0"
"3341","I don't get too many cooks in here looking for training, but I guess I could teach you something if you're ready.","I don't get too many cooks in here looking for training, but I guess I could teach you something if you're ready.","7","0","0","0","0","0","0"
