ID,ItemVisual,ParticleColorID,ItemRangedDisplayInfoID,OverrideSwooshSoundKitID,SheatheTransformMatrixID,StateSpellVisualKitID,SheathedSpellVisualKitID,UnsheathedSpellVisualKitID,Flags,ModelResourcesID_0,ModelResourcesID_1,ModelMaterialResourcesID_0,ModelMaterialResourcesID_1,ModelType_0,ModelType_1,GeosetGroup_0,GeosetGroup_1,GeosetGroup_2,GeosetGroup_3,GeosetGroup_4,GeosetGroup_5,AttachmentGeosetGroup_0,AttachmentGeosetGroup_1,AttachmentGeosetGroup_2,AttachmentGeosetGroup_3,AttachmentGeosetGroup_4,AttachmentGeosetGroup_5,HelmetGeosetVis_0,HelmetGeosetVis_1
5938,0,0,0,0,0,0,0,0,0,16813,0,22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,0,0,0,0,0,0,0,0,0,16373,0,23942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,0,0,0,0,0,0,0,0,0,15923,0,24155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,0,0,0,0,0,0,0,0,0,16285,0,25171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,0,0,0,0,0,0,0,0,0,15806,0,26909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,0,0,0,0,0,0,0,0,0,16882,0,22561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,0,0,370,0,0,0,0,0,0,15922,0,25175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,0,0,0,0,0,0,0,0,0,16579,0,23297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5960,0,0,372,0,0,0,0,0,0,15922,0,25177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,0,0,372,0,0,0,0,0,0,15922,0,25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,0,0,371,0,0,0,0,0,0,15922,0,25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,0,0,370,0,0,0,0,0,0,15922,0,25176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,0,0,371,0,0,0,0,0,0,15922,0,25175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,0,0,371,0,0,0,0,0,0,15922,0,25174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,0,0,370,0,0,0,0,0,0,15922,0,25177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,0,0,370,0,0,0,0,0,0,16285,0,24157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,0,0,371,0,0,0,0,0,0,16285,0,24155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,0,0,370,0,0,0,0,0,0,16285,0,24157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,0,0,370,0,0,0,0,0,0,15923,0,25172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,0,0,371,0,0,0,0,0,0,15923,0,25170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,0,0,371,0,0,0,0,0,0,15922,0,25175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,0,0,371,0,0,0,0,0,0,15922,0,25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,0,0,370,0,0,0,0,0,0,0,0,22054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,0,0,370,0,0,0,0,0,0,16285,0,24157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,0,0,371,0,0,0,0,0,0,15923,0,25170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,0,0,371,0,0,0,0,0,0,16285,0,24155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,0,372,0,0,0,0,0,0,16285,0,24158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6128,0,0,370,0,0,0,0,0,0,16285,0,24157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,0,0,370,0,0,0,0,0,0,15923,0,25171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6148,0,0,370,0,0,0,0,0,0,16285,0,24155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6149,0,0,371,0,0,0,0,0,0,16285,0,24155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,0,0,370,0,0,0,0,0,0,16285,0,24156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,0,0,0,0,0,0,0,0,0,17009,0,22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,0,0,0,0,0,0,0,0,0,15806,0,26909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,0,0,0,0,0,0,0,0,0,15805,0,26912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,0,0,0,0,0,0,0,0,0,15805,0,26910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,0,0,0,0,0,0,0,0,0,15807,0,26904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6263,0,0,0,0,0,0,0,0,0,16219,0,24326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,0,0,0,0,0,0,0,0,0,16161,0,24453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,0,0,0,0,0,0,0,0,0,16756,0,22927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,0,0,0,0,0,0,0,0,0,17109,0,21998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,0,0,0,0,0,0,0,0,0,16161,0,24453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6269,0,0,0,0,0,0,0,0,0,16159,0,24459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,0,0,0,0,0,0,0,0,0,17352,0,20541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,0,0,0,0,0,0,0,0,0,17352,0,20541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,0,0,0,0,0,0,0,0,0,17352,0,20542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,0,0,0,0,0,17078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6431,0,0,0,0,0,0,0,0,0,16475,0,23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6435,0,0,0,0,0,0,0,0,0,16626,0,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,0,0,0,0,0,0,0,0,0,16697,0,23087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446,0,0,0,0,0,0,0,0,0,16626,0,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6449,0,0,0,0,0,0,0,0,0,16627,0,23183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6450,0,0,0,0,0,0,0,0,0,16437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6453,0,0,0,0,0,0,0,0,0,16440,0,23686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,0,0,0,0,0,0,0,0,0,16440,0,23688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,0,16628,0,23180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,0,0,16626,0,23671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6467,0,0,0,0,0,0,0,0,0,16626,0,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6473,0,0,0,0,0,0,0,0,0,16942,0,22482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,0,0,0,0,0,0,0,0,0,16397,0,23671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,0,0,0,0,0,0,0,0,0,16444,0,23676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,0,0,0,0,0,0,0,0,0,16883,0,22017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,0,0,0,0,16874,0,22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,0,0,16420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,0,0,0,0,0,0,0,0,0,16004,0,24621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,16017,0,24601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6575,0,0,0,0,0,0,0,0,0,16866,0,22586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576,0,0,0,0,0,0,0,0,0,16022,0,24595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6578,0,0,0,0,0,0,0,0,0,16020,0,24599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,0,0,0,0,0,0,0,0,0,16014,0,24609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,0,0,0,0,0,0,0,0,0,16865,0,22589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6583,0,0,0,0,0,0,0,0,0,16864,0,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,0,0,0,0,0,0,0,0,0,16863,0,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,0,0,0,0,0,0,0,0,0,16874,0,22574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,0,0,0,0,0,0,0,0,0,16874,0,22576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6588,0,0,0,0,0,0,0,0,0,16874,0,22577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,0,0,366,0,0,0,0,0,0,16934,0,22356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,0,0,366,0,0,0,0,0,0,17003,0,22361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6599,0,0,366,0,0,0,0,0,0,17005,0,22356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,0,0,366,0,0,0,0,0,0,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6603,0,0,366,0,0,0,0,0,0,17005,0,22354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6604,0,0,366,0,0,0,0,0,0,16475,0,23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6605,0,0,366,0,0,0,0,0,0,17003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,0,0,366,0,0,0,0,0,0,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6790,0,0,0,0,0,0,0,0,0,16991,0,22393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,0,0,0,0,0,0,0,0,0,17066,0,22199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6792,0,0,0,0,0,0,0,0,0,17066,0,22199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6793,0,0,0,0,0,0,0,0,0,17064,0,22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,0,0,0,0,0,0,0,0,0,16034,0,24572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6807,0,0,0,0,0,0,0,0,0,15794,0,26935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,0,0,0,0,0,0,0,0,0,15884,0,25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6810,0,0,0,0,0,0,0,0,0,15885,0,25947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6811,0,0,0,0,0,0,0,0,0,15881,0,25958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6812,0,0,0,0,0,0,0,0,0,15881,0,25960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6814,0,0,0,0,0,0,0,0,0,15877,0,25971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,0,0,0,0,0,0,0,0,0,16864,0,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,0,0,0,0,0,0,0,0,0,16864,0,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,0,0,0,0,0,0,0,0,0,16588,0,23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0,0,0,16420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,0,0,0,0,0,0,0,0,0,16273,0,24191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,0,0,0,0,0,0,0,0,0,16515,0,23428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,0,0,0,0,0,0,0,0,0,16521,0,23411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,0,0,0,0,0,0,0,0,0,16580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,0,0,0,0,0,0,0,0,0,16261,0,24254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,0,0,0,0,0,0,0,0,0,16259,0,24259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,0,0,0,0,0,0,0,0,0,16813,0,22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,0,0,0,0,0,0,0,0,0,16786,0,22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,0,0,0,0,0,0,0,0,0,16792,0,22795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,0,0,0,0,0,0,0,0,0,16787,0,22804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7322,0,0,0,0,0,0,0,0,0,16239,0,24297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323,0,0,0,0,0,0,0,0,0,16786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7325,0,0,0,0,0,0,0,0,0,16789,0,22795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,0,0,0,0,0,0,0,0,0,17083,0,22054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,0,0,0,0,0,0,0,0,0,17082,0,22054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,0,0,0,0,0,0,0,0,0,16874,0,22574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,0,0,0,0,0,0,0,0,0,16874,0,22576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,0,0,0,0,0,0,0,0,0,16874,0,22577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,0,0,0,0,0,0,0,0,0,16863,0,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,0,0,0,0,0,0,0,0,0,16903,0,23069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,0,0,0,0,0,0,0,0,0,16882,0,22561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,0,0,0,0,0,0,0,0,0,16259,0,24260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,0,0,366,0,0,0,0,0,0,16934,0,22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,0,0,0,0,0,0,0,0,0,16810,0,22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,0,0,0,0,0,0,0,0,0,15881,0,25958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,0,0,0,0,0,0,0,0,0,16995,0,22383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,15884,0,25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,0,0,367,0,0,0,0,0,0,16725,0,22974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,0,0,367,0,0,0,0,0,0,16724,0,22975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,0,0,0,0,0,0,0,0,0,17086,17018,22037,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,0,0,368,0,0,0,0,0,0,17086,17086,22045,22045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,0,0,366,0,0,0,0,0,0,16475,0,23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,0,0,0,0,0,0,0,0,0,16522,0,23408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,0,0,0,0,0,0,0,0,0,17378,0,20483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,0,0,0,0,0,0,0,0,0,16159,0,24459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7931,0,0,0,0,0,0,0,0,0,16947,0,22475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7933,0,0,0,0,0,0,0,0,0,15807,0,26905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7977,0,0,0,0,0,0,0,0,0,16544,0,23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7978,0,0,0,0,0,0,0,0,0,16544,0,23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,0,0,0,0,0,0,0,0,0,15885,0,25946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,0,0,0,0,0,0,0,0,0,16757,0,22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,0,0,0,0,0,0,0,0,0,16004,0,24618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,0,0,367,0,0,0,0,0,0,16726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,0,0,0,0,0,0,0,0,0,16422,0,23729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,0,0,367,0,0,0,0,0,0,16726,0,22971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,0,0,367,0,0,0,0,0,0,16726,0,22971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,0,0,367,0,0,0,0,0,0,16726,0,22971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,0,0,0,0,0,0,0,0,0,17018,0,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,0,0,0,0,0,0,0,0,0,17091,0,22032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,0,0,0,0,0,0,0,0,0,16004,0,24618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273,0,0,0,0,0,0,0,0,0,16810,0,22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8275,0,0,0,0,0,0,0,0,0,16810,0,22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8276,0,0,0,0,0,0,0,0,0,16807,0,22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,0,0,0,0,0,0,0,0,0,16811,0,22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,0,0,0,0,0,0,0,0,0,16807,0,22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,0,0,0,0,0,0,0,0,0,16810,0,22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,0,0,0,0,0,0,0,0,0,15794,0,26935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,0,0,0,0,0,0,0,0,0,16520,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,0,0,0,0,0,0,0,0,0,16785,0,22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,0,0,367,0,0,0,0,0,0,16724,0,22976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,0,0,0,0,0,0,0,0,0,16024,0,24610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,0,0,0,0,0,0,0,0,0,16013,0,26892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,0,0,0,0,0,0,0,0,0,16518,0,23422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8439,0,0,0,0,0,0,0,0,0,16792,0,22790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447,0,0,0,0,0,0,0,0,0,16160,0,24458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8448,0,0,0,0,0,0,0,0,0,16142,0,24499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8454,0,0,0,0,0,0,0,0,0,15810,0,26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458,0,0,0,0,0,0,0,0,0,15803,0,26914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460,0,0,0,0,0,0,0,0,0,15810,0,26896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,0,0,0,0,0,0,0,0,0,15806,0,26909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464,0,0,0,0,0,0,0,0,0,15805,0,26910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468,0,0,0,0,0,0,0,0,0,15805,0,26912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469,0,0,0,0,0,0,0,0,0,15806,0,26908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475,0,0,0,0,0,0,0,0,0,15810,0,26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476,0,0,0,0,0,0,0,0,0,15807,0,26904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477,0,0,0,0,0,0,0,0,0,15808,0,26902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,0,0,0,0,0,0,0,0,0,15807,0,26904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8484,0,0,0,0,0,0,0,0,0,15809,0,26900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487,0,0,0,0,0,0,0,0,0,15807,0,26905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,0,0,0,0,0,0,0,0,0,15809,0,26900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492,0,0,0,0,0,0,0,0,0,15809,0,26900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8493,0,0,0,0,0,0,0,0,0,15806,0,26909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8497,0,0,0,0,0,0,0,0,0,15811,0,26894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8503,0,0,0,0,0,0,0,0,0,16158,0,24462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8504,0,0,0,0,0,0,0,0,0,16159,0,24459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8505,0,0,0,0,0,0,0,0,0,17038,0,22264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8507,0,0,0,0,0,0,0,0,0,16159,0,24461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8509,0,0,0,0,0,0,0,0,0,16219,0,24326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8510,0,0,0,0,0,0,0,0,0,16759,0,22919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8514,0,0,0,0,0,0,0,0,0,16159,0,24461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8515,0,0,0,0,0,0,0,0,0,16219,0,24452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8517,0,0,0,0,0,0,0,0,0,16158,0,24462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8519,0,0,0,0,0,0,0,0,0,16159,0,24461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,0,0,0,0,0,0,0,0,0,16160,0,24458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,0,0,0,0,0,0,0,0,0,16158,0,24464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8524,0,0,0,0,0,0,0,0,0,16219,0,24326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530,0,0,0,0,0,0,0,0,0,16757,0,22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,0,0,0,0,0,0,0,0,0,16219,0,24452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,0,0,0,0,0,0,0,0,0,16759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,0,0,0,0,0,0,0,0,0,16757,0,22925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537,0,0,0,0,0,0,0,0,0,16756,0,22927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8538,0,0,0,0,0,0,0,0,0,16757,0,22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539,0,0,0,0,0,0,0,0,0,16758,0,22923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,0,0,0,0,0,0,0,0,0,16161,0,24455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,0,0,0,0,0,0,0,0,0,16993,0,22387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,0,0,0,0,0,0,0,0,0,16990,0,22396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8573,0,0,0,0,0,0,0,0,0,16990,0,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8574,0,0,0,0,0,0,0,0,0,17062,0,22370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8577,0,0,0,0,0,0,0,0,0,17062,0,22371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,0,0,0,0,0,0,0,0,0,16993,0,22388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8580,0,0,0,0,0,0,0,0,0,17065,0,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8582,0,0,0,0,0,0,0,0,0,16993,0,22387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,0,0,0,0,0,0,0,0,0,15884,0,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8592,0,0,0,0,0,0,0,0,0,15881,0,25958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8595,0,0,0,0,0,0,0,0,0,15794,0,26935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596,0,0,0,0,0,0,0,0,0,15881,0,25961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8597,0,0,0,0,0,0,0,0,0,15884,0,25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
